FID,VVresidue,VHresidue,span,ratio,product,rvi,B2,B3,B4,B8,B12,NDRI,NDTI,NDI7,STI
511,-30.64306971,-59.21729809,66.67597854,0.517468218,1814.599793,0.658992385,681,1134,1718,2777,2965,-0.26628229,0.115189493,-0.032741204,1.26037097
512,-3.204515631,-10.24064155,10.73031499,0.312921375,32.81629592,0.761660233,1072,1472,2292,3319,2702,-0.082098521,0.150848523,0.102474675,1.35529232
513,-6.557093462,-15.49485692,16.82516168,0.423178703,101.601225,0.702652448,848,1336,2140,3270,2853,-0.142799914,0.156291589,0.068103872,1.370487213
514,-10.32161004,-31.35482868,33.01001235,0.329187257,323.6323146,0.752339443,828,1288,2044,3073,2872.5,-0.168517366,0.1265679,0.033708654,1.289817572
515,1.749467765,-6.819983537,7.040796326,-0.256520819,-11.93134136,1.345027576,943,1428,2232,3606,2735.5,-0.101543151,0.175751105,0.137085363,1.42645216
516,-33.7961807,-30.93227313,45.81470671,1.092586392,1045.392692,0.477877522,652,1064,1692,2736,2651,-0.220815107,0.129106432,0.015778726,1.296491861
517,-13.64113123,-22.12165126,25.98938083,0.616641636,301.7643479,0.618566278,727,1143,1849,2948,2692,-0.185642064,0.149916723,0.045384318,1.352710724
518,-3.986378477,-2.292018927,4.598321881,1.739243263,9.136854919,0.365064328,991,1510,2244,3415,2800,-0.110229976,0.15978995,0.098954141,1.380357146
519,3.878680229,-7.829651163,8.737711237,-0.49538353,-30.36871316,1.981703053,1124,1676,2602,3928,2793,-0.035403151,0.194984868,0.168873683,1.484425306
520,-5.750665636,-20.40609527,21.20091695,0.281811173,117.3486308,0.78014611,623,1024,1644,2813,2376,-0.182089552,0.164116099,0.08421661,1.392676711
521,-14.3831534,-46.40803392,48.58580775,0.309928092,667.493871,0.763400683,551,888,1462,2274,2413,-0.245419353,0.13821429,-0.029656496,1.320762515
522,-5.292335407,-8.976700948,10.42065132,0.58956352,47.50771227,0.629103517,896,1322,2050,3052,2740,-0.144050106,0.146018386,0.053867403,1.341970801
523,-9.778862478,-22.02932136,24.10222295,0.443902121,215.4217041,0.69256772,649,1090,1650,2956,2386.5,-0.182461157,0.200569481,0.106598042,1.501780868
524,-2.7289195,-6.895819155,7.416152875,0.395735364,18.81813536,0.716468197,1124,1690,2650,3970,2933,-0.049837247,0.173308983,0.149825618,1.419283509
525,-4.290465882,-8.753640577,9.748554808,0.490135029,37.55719624,0.671080124,928,1394,2094,3153,2619,-0.111394018,0.162054077,0.092515595,1.386788845
526,-14.33961319,-27.22438126,30.7699763,0.526719526,390.3870967,0.654999155,541,934,1416,2197,2161,-0.208275095,0.10849835,0.00826067,1.243405819
527,-71.65364281,-117.3601363,137.5050767,0.610544986,8409.281286,0.620907835,521,859,1356,2150,2627,-0.319106191,0.092259847,-0.099853463,1.203273654
528,-45.79370376,-93.5696098,104.1745419,0.489407874,4284.898993,0.671407757,523,868,1418,2272,2641,-0.301305741,0.139599279,-0.075106859,1.324498296
529,-6.807447494,-8.185224344,10.64609031,0.831675127,55.72048495,0.545948343,918,1378,2082,3152,2677,-0.125026271,0.152445778,0.081489109,1.359731078
530,-5.842471029,-14.97344173,16.07290966,0.390188918,87.48189953,0.719326695,999,1506,2234,3351,2845,-0.120299272,0.151885524,0.08166559,1.358172178
531,-19.9867884,-32.45832033,38.11842427,0.615767797,648.7375802,0.618900811,543,974,1498,2426,2282,-0.2074074,0.135606065,0.030586237,1.313759804
532,-5.290825376,-9.467596047,10.84565388,0.558835141,50.09139741,0.641504655,915,1442,2317,3574,2783.5,-0.091464981,0.155106589,0.124339141,1.367164016
533,-2.853516283,-24.18190612,24.34968457,0.118002124,69.00346286,0.894452684,871,1322,2020,3104,2829,-0.166838527,0.147763222,0.046350919,1.346765637
534,-21.11938299,-53.41934098,57.4426177,0.395350871,1128.183521,0.716665622,780.5,1162,1838,2883.5,3053.5,-0.248493135,0.111320481,-0.028640013,1.250530958
535,-46.87390732,-74.70321274,88.19145753,0.627468426,3501.631471,0.614451245,644.5,1044,1535,2471,2892,-0.306528687,0.122105926,-0.07850527,1.278179884
536,7.964563481,-5.492733273,9.674936188,-1.450018248,-43.74722284,-2.22213211,913.5,1451,2274,3453,2879,-0.117408007,0.158802077,0.09065067,1.377561808
537,-21.62946691,-105.4441927,107.6397306,0.205127152,2280.701677,0.829787959,613,1076,1612,2468,2829,-0.274037391,0.132873565,-0.068151787,1.306468725
538,-10.18174177,-13.33954163,16.78127636,0.763275235,135.8197682,0.567126436,1024.5,1538,2390,3653,2944,-0.103865199,0.166771904,0.107465588,1.400303602
539,-43.6411319,-66.96666693,79.93173883,0.651684396,2922.501144,0.605442542,488,789,1208,1851,2166,-0.283935994,0.098626718,-0.078416727,1.218836546
540,-45.314319,-87.19320813,98.26516702,0.5197001,3951.100847,0.658024567,719,1228,1734,2535,3226,-0.300806463,0.050757688,-0.119944453,1.106943607
541,-2.49217966,-11.16690236,11.44161998,0.223175558,27.82992692,0.817544132,796.5,1292,2036,3191,2594,-0.120520763,0.171908051,0.103198983,1.415191174
542,-3.150040812,-9.545703284,10.05202508,0.329995676,30.06935492,0.751882144,787,1240,1910.5,2835,2696,-0.170521051,0.132071465,0.025125787,1.30433774
543,0.743006097,-10.12955358,10.1567669,-0.07335033,-7.526320072,1.079156484,1160,1644,2412,3575.5,3003.5,-0.109222643,0.159975201,0.086943097,1.380883813
544,-15.418174,-23.6338442,28.21841033,0.652376899,364.3907222,0.605188804,828,1333,1960,2926,2929,-0.198853165,0.113759756,-9.37E-04,1.256724477
545,1.283435944,-13.33428249,13.39590599,-0.096250844,-17.11369742,1.106501725,828,1367,2095,3379,2637.5,-0.114631437,0.179436326,0.123237967,1.437350035
546,-16.14950953,-15.67998695,22.50930139,1.029944067,253.2240988,0.492624411,902,1289,2061,3089.5,2801.5,-0.152619854,0.145622745,0.049243998,1.340886354
547,-24.79971968,-34.77322808,42.71069523,0.713184281,862.3663088,0.583708367,603,974,1526,2512,2349,-0.2123871,0.15320836,0.033532195,1.361856103
548,-2.552740757,-4.289890466,4.991958091,0.595059659,10.95097824,0.626935798,1028,1504,2222,3272,2780,-0.111555375,0.152180538,0.081295438,1.358992815
549,-9.405144113,-13.40215166,16.37297789,0.701763743,126.0491678,0.587625635,840,1332,2110,3364,2711,-0.124662936,0.164045632,0.107489713,1.392475128
550,-9.437010597,-9.188980942,13.1717326,1.026992074,86.71651052,0.49334184,1004.5,1504,2290,3473,2790,-0.098425366,0.159954786,0.109051332,1.380824327
551,-35.51157089,-59.0453566,68.90156604,0.60142868,2096.793367,0.62444242,819,1214,1711,2686,2910,-0.259467661,0.120247543,-0.040028699,1.273367286
552,-29.74072492,-52.64889109,60.46830949,0.564887964,1565.816187,0.639023382,850,1296,1905,2835,3190.5,-0.249228895,0.091864362,-0.058243632,1.20231545
553,-12.26648508,-35.12034327,37.2008759,0.349270079,430.8031667,0.741141463,743,1269,1900,2908.5,2875,-0.204443231,0.124438621,0.005618937,1.284248829
554,-6.182034264,-18.0507651,19.08003324,0.342480456,111.5904484,0.744889801,659,1108,1792,2861,2424,-0.14990513,0.167582422,0.082686849,1.402640224
555,-5.744824345,-15.97672977,16.97818898,0.359574483,91.78350615,0.735524249,703,1118,1786,2853.5,2469,-0.160518184,0.162339464,0.072240524,1.387603402
556,-7.148424341,-10.23000944,12.48010672,0.698770063,73.12844851,0.588661186,986,1458,2262,3548,2835.5,-0.112505533,0.167865291,0.111616299,1.403457165
557,-10.61911748,-12.18748719,16.16479198,0.871313119,129.4203582,0.534384112,836,1340,2198,3374,2916,-0.140398905,0.148737416,0.072813988,1.349451303
558,-8.6431386,-18.77165126,20.66588338,0.460435711,162.2459836,0.684727162,536,992,1624,2699,2472,-0.20703125,0.162459761,0.043898664,1.387944937
559,-15.01969392,-21.04616265,25.85598902,0.713654749,316.1069213,0.583548116,610.5,1129,1901,3067,2765.5,-0.185258016,0.14281188,0.051685076,1.333212376
560,-19.15237368,-36.7701731,41.45912502,0.520867107,704.2360954,0.657519645,761,1258,1890,2790,2916,-0.21348314,0.132917032,-0.02208202,1.306584358
561,-2.195739599,-9.090508025,9.351930738,0.241542012,19.96038844,0.805449989,1027.5,1585,2480,3915.5,2903,-0.078581996,0.168908611,0.148484185,1.406475067
562,-5.718202607,-12.27829442,13.54453229,0.465716362,70.20977515,0.682260242,882,1394,2124,3220,2667,-0.113337509,0.161320761,0.093935788,1.384701967
563,-8.295419671,-34.38299364,35.3695383,0.241265195,285.2213618,0.805629614,623,996,1522,2425,2378,-0.219487175,0.147670254,0.009785551,1.346509695
564,-1.249882092,-17.82183913,17.86561377,0.070132049,22.27519758,0.934464117,863,1279,2028,3110,2740,-0.149349079,0.141736344,0.063194871,1.330291986
565,-10.61779797,-36.62961585,38.13746702,0.289869214,388.9258607,0.775272399,858,1308,1996,2962,2922,-0.188287929,0.13061589,0.006798096,1.300479174
566,-51.48432202,-82.197838,96.99030872,0.626346426,4231.899961,0.614875149,553.5,919.5,1414,2271,2580,-0.291937917,0.11355412,-0.063701428,1.25620091
567,-12.26836446,-28.72845178,31.23838517,0.427045793,352.4511167,0.700748361,793.5,1199,1849,2758,2788,-0.202499568,0.107053079,-0.005410145,1.239774942
568,-6.057128322,-11.21008877,12.74185597,0.54032831,67.90094617,0.649212245,1129,1642,2385,3683,2676,-0.057941549,0.163959682,0.158347249,1.392229676
569,-10.76836057,-26.32550305,28.44274424,0.409046716,283.4825089,0.709699678,780,1268,2017,3124,2741,-0.152168974,0.166045412,0.065291882,1.398212194
570,-23.96156121,-41.97831614,48.33565394,0.57080806,1005.865992,0.636615017,809.5,1321,2063,3153,3291,-0.229362994,0.094074585,-0.02141813,1.207688689
571,-1.376951289,-7.58031131,7.704356846,0.181648383,10.43771943,0.846275436,828,1252,2030,3264,2556,-0.114696905,0.180506572,0.121649481,1.440532088
572,-1.82109454,-8.916315921,9.100388724,0.204242936,16.23745425,0.830397232,951,1462,2154,3429,2617,-0.097044647,0.173796371,0.134303674,1.420710683
573,-10.05911622,-13.30153889,16.67683291,0.756237026,133.8017256,0.569399224,794,1260,2014,3116,2832,-0.168799013,0.139078885,0.047747143,1.323093176
574,-0.010405629,-8.737158315,8.737164511,0.001190963,0.090915624,0.998810454,1042,1670,2460,3798,2636,-0.034536891,0.186168566,0.180603042,1.457511425
575,-1.003750871,-8.259326459,8.320095514,0.121529386,8.290306129,0.891639589,879,1386,2090,3242,2562,-0.101461738,0.150530502,0.117160581,1.354410648
576,-1.68451769,-16.46793951,16.55387059,0.102290738,27.74053543,0.907201671,816,1392,2190,3452,2822,-0.126097366,0.146271363,0.10041441,1.342664719
577,-1.938430788,-19.21864293,19.31615256,0.100862001,37.25400916,0.908379069,785,1258,1970,3270,2664,-0.14976263,0.151862457,0.102123357,1.358108163
578,-47.85978716,-101.8932556,112.5735082,0.469705153,4876.589524,0.680408583,691,1086,1648,2497,3107,-0.306834906,0.091653265,-0.108850822,1.201802373
579,0.850083271,4.500831876,4.580407094,0.188872478,3.826081884,0.841133106,835,1406,2214,3526,2472,-0.055057619,0.18469657,0.175725237,1.453074455
580,-2.662610866,-1.761137814,3.192350705,1.511869681,4.68922468,0.398109825,890,1420,2168,3382,2749,-0.118161477,0.172984362,0.103245802,1.418333888
581,-10.70599371,-13.17389872,16.975568,0.812667072,141.0396768,0.551673286,855,1318,1976,2972,2730,-0.160220996,0.119070671,0.042441249,1.270329714
582,-4.019251589,-3.805526827,5.535017414,1.056161675,15.29536975,0.486343079,1093,1647,2459,3892,2902.5,-0.082719214,0.184976444,0.145632654,1.453917742
583,-1.279369438,-7.57617358,7.683436228,0.168867493,9.692724937,0.855528968,825.5,1383,2079,3327,2695,-0.129033461,0.173756287,0.104945421,1.420593262
584,3.190468784,-12.53208044,12.93182629,-0.254584129,-39.98321145,1.341533014,781,1247,1719,2658,1938,-0.061308835,0.120767519,0.155626446,1.274711967
585,-4.006153504,-6.943708325,8.016504924,0.576947262,27.81756143,0.634136616,1078,1572,2359,3545,2804,-0.08584512,0.147550702,0.117062628,1.346180916
586,1.430849352,-20.66069291,20.71018013,-0.069254664,-29.56233905,1.074407748,813.5,1180,1809,3060,2528,-0.165782794,0.150323272,0.095203035,1.353836656
587,-3.317420047,-7.357214475,8.070556399,0.450907073,24.40697079,0.689224016,983,1512,2384,3705,2927.5,-0.102325067,0.157432809,0.117225803,1.373699188
588,-47.78999803,-94.09434578,105.5349697,0.507894472,4496.7686,0.663176382,650,1013,1610,2499,2941,-0.292463183,0.085509948,-0.081249997,1.187011242
589,-9.481938513,-26.1141457,27.78229227,0.363095872,247.6127238,0.733624113,928,1307,2018,3219,2861.5,-0.172257602,0.150951862,0.058787834,1.355579376
590,-1.170481086,-2.038049354,2.350249166,0.574314397,2.38549822,0.635197138,1023.5,1566,2359,3496,2594,-0.047056898,0.174999461,0.14848429,1.4242419
591,-2.918081774,-9.357661405,9.802093053,0.311838786,27.3064212,0.762288789,850,1384,2096,3228,2595,-0.106373906,0.164520279,0.108706854,1.393834352
592,0.529707888,-5.659671989,5.684406519,-0.09359339,-2.997972897,1.103257621,925,1447,2193,3403,2749.5,-0.112664931,0.168957606,0.106185742,1.406617284
593,1.713359597,-6.939345913,7.147735503,-0.246905057,-11.88959492,1.327853824,1038.5,1492,2285,3414,2647,-0.073732324,0.178010523,0.126430258,1.433131814
594,1.560716223,2.641800051,3.068377851,0.590777573,4.123100197,0.628623396,1187,1741,2676,3898,2701.5,-0.004186497,0.200057805,0.181835055,1.500181794
595,-9.960569596,-9.502456656,13.76624964,1.048209948,94.64988086,0.4882312,747,1159,1759,2712,2471.5,-0.167236328,0.129553244,0.046395276,1.29767108
596,-26.28276533,-28.08461393,38.46464991,0.935842144,738.1413172,0.516571045,704.5,1143,1756,2662,2701,-0.212025806,0.154814199,-0.007273755,1.366344094
597,3.487468261,-8.648115757,9.324823913,-0.403263365,-30.16002922,1.675781142,1050,1559,2336,3400,2503,-0.034611434,0.169720739,0.15185827,1.408829451
598,-8.411461783,-20.49137605,22.15060229,0.410487893,172.3624265,0.708974536,880.5,1338,2037,3032.5,2633.5,-0.12771897,0.125380576,0.07020402,1.286709428
599,0.823652054,-17.70565487,17.72480231,-0.046519152,-14.58329899,1.048788764,931.5,1391,2106,3256,2789,-0.139438704,0.174022704,0.077345029,1.421374083
600,-47.32657199,-67.16993627,82.16814927,0.704579677,3178.922824,0.586654888,867.5,1389,1827,2733,3109.5,-0.259798676,0.067405947,-0.064442828,1.144555926
601,-1.856082888,-13.66388819,13.78937577,0.135838559,25.36130905,0.880406808,899,1328,1995,2938,2558.5,-0.123754978,0.139131755,0.069037095,1.323235869
602,-0.029470692,-8.846431022,8.846480111,0.003331365,0.260710445,0.996679696,939,1364,2135,3290,2675.5,-0.112122633,0.148132488,0.102952294,1.347783089
603,-6.863870187,-15.87112645,17.29177171,0.432475301,108.9373517,0.698092316,786,1272,1984,3112,2635.5,-0.141032577,0.158927724,0.082905166,1.377916932
604,-4.388842869,-9.871353843,10.80303515,0.444603946,43.32382092,0.692231253,931,1493,2198,3444.5,2702.5,-0.102592111,0.177025363,0.120701231,1.430208683
605,-9.7230289,-15.71219739,18.4772952,0.61882044,152.7701493,0.617733737,929.5,1375,2082,3170.5,2812.5,-0.149041101,0.154291794,0.059294235,1.364881992
606,-21.60257312,-34.03744798,40.31400539,0.634670764,735.2964588,0.61174398,771.5,1147,1822,2785.5,2815,-0.214150697,0.109247237,-0.005272395,1.245293021
607,-246.3284067,-388.5937313,460.0899607,0.633897016,95721.67469,0.612033678,646,976,1402,2242,3110,-0.378546089,0.034311444,-0.162182361,1.071061134
608,-101.2216305,-172.4698606,199.9791771,0.586894604,17457.6805,0.630161573,683.5,1092,1740,2700,3584,-0.346356332,0.053354468,-0.14067471,1.112723231
609,-11.25360917,-22.54952536,25.20168275,0.499061909,253.7635455,0.667083857,642,1036,1607,2577,2472,-0.212061778,0.162317857,0.020796197,1.38754046
610,-9.545358475,-24.99073773,26.75165118,0.38195585,238.5455502,0.723612118,732,1222,1965,3036,2720.5,-0.161266074,0.134769738,0.054800883,1.311523438
611,-19.59642395,-22.59563532,29.90957317,0.867265898,442.7936492,0.535542368,582,916,1420,2446,1958,-0.159265831,0.127450988,0.110808358,1.292134881
612,-13.77592365,-34.87424541,37.49652071,0.39501711,480.4249423,0.716837086,738,1211,1909,2909,2773,-0.184892774,0.14814505,0.023935493,1.347817659
613,-9.427070755,-17.98063657,20.30204311,0.524290156,169.5047332,0.656043074,1034,1526,2314,3405,3135,-0.150669843,0.138972804,0.041284405,1.322807074
614,-8.220221685,-22.15701964,23.63272232,0.370998529,182.1356134,0.729395385,863.5,1264,2045,3176.5,2783.5,-0.152947113,0.147669047,0.065931514,1.346506596
615,-4.409308065,-10.6629304,11.53863434,0.413517476,47.01614502,0.707454996,1036,1583,2512,3812,2898.5,-0.071434528,0.176211745,0.136130452,1.427808523
616,-20.38964598,-39.68396467,44.61563308,0.513800628,809.1419908,0.660588971,658,1030,1664,2588,2631,-0.225145519,0.120948881,-0.008239126,1.275180578
617,-29.16860724,-41.28842496,50.55236576,0.706459674,1204.325851,0.586008574,656,1096,1689,2674,2693,-0.229119122,0.124939077,-0.003540153,1.285555124
618,-2.254594725,-16.51967059,16.67281362,0.1364794,37.24516217,0.879910362,941,1490,2416,3873,2891,-0.089504868,0.185691252,0.145180434,1.456071138
619,-44.86389075,-128.0312343,135.6641649,0.350413639,5743.979307,0.740513848,614.5,1031.5,1591,2452,3093.5,-0.320738733,0.094143286,-0.115679383,1.207854748
620,-12.36597041,-19.87935206,23.41166083,0.622050979,245.8274793,0.616503435,619.5,970,1449,2920,2202.5,-0.206569299,0.188770458,0.140169621,1.465393782
621,-8.710957465,-15.35377405,17.65273796,0.567349594,133.7460726,0.638019753,786.5,1242,1942,2937,2814,-0.183348089,0.130138963,0.021386174,1.299217939
622,-12.66836788,-20.65804611,24.23308511,0.61324134,261.7037278,0.619870056,839,1334,2012,3108,2888,-0.178775504,0.145562127,0.036691129,1.340720177
623,-9.369903822,-17.21179869,19.5969669,0.544388416,161.2728983,0.647505504,668.5,1045,1589,2621,2253.5,-0.173535734,0.17554602,0.074180119,1.425848007
624,-11.48027692,-20.66741293,23.64188477,0.555477212,237.2676236,0.642889521,960,1493,2284,3419,3093.5,-0.150466889,0.108715877,0.050400432,1.243953466
625,-3.218931033,-9.963382298,10.47045862,0.323076134,32.07144047,0.755814404,921,1456,2264,3576,2725,-0.092403285,0.172738314,0.135057926,1.417614698
626,-12.49854727,-29.66438741,32.18989848,0.421331717,370.7617483,0.703565528,654,1090,1745,2632,2747,-0.223062217,0.134869963,-0.021382947,1.311792016
627,-27.23162172,-48.52579742,55.64453466,0.561178243,1321.436159,0.64054185,614,973,1474,2247,2453,-0.24929972,0.125490203,-0.043829788,1.28699553
628,-1.216425977,-3.464456666,3.671805026,0.351115945,4.214255085,0.740128931,1010,1560,2430,3660,2663,-0.045749068,0.183128834,0.157678321,1.448366523
629,-64.89334965,-105.8426385,124.1523699,0.613111602,6868.483346,0.61991991,644.5,1054,1449,2238,2760.5,-0.311557472,0.079064816,-0.104531489,1.17170608
630,-7.505994697,-13.15365657,15.14459104,0.5706394,98.73127649,0.636683379,690,1166,1848,2792,2598,-0.168690965,0.147218123,0.035992578,1.345265627
631,-6.963786828,-10.83582813,12.8805861,0.642663094,75.45839717,0.608767558,788,1234,1992,3043,2622,-0.136540964,0.168806463,0.074315973,1.406178474
632,-4.61234692,-7.843293376,9.098955714,0.588062527,36.17599005,0.629698128,755,1240,2056,3258,2551.5,-0.107542261,0.17493926,0.121610247,1.424064159
633,-35.78728405,-62.30477523,71.85133761,0.574390709,2229.718689,0.63516635,596,955,1452,2132,2572,-0.278330028,0.105857812,-0.093537413,1.236780763
634,-30.56961073,-56.57223186,64.30333209,0.540364234,1729.391106,0.649197104,664,1036,1536,2313,2596,-0.256534368,0.101419173,-0.057649218,1.22573185
635,-15.77021649,-28.02339998,32.15603636,0.562751718,441.9350846,0.639896913,782,1184,1781,2787,2718,-0.208417505,0.12867938,0.012721132,1.295366645
636,-4.607253366,-15.18702509,15.87049194,0.303367733,69.97047245,0.767243177,995,1496,2242,3532,2809,-0.112255,0.176729187,0.114019871,1.429334283
637,-9.278502281,-15.69831723,18.23534394,0.591050757,145.6568723,0.628515461,828,1292,1986,3066,2742,-0.159898475,0.153834283,0.055785123,1.363603234
638,-20.37633437,-32.30489963,38.1942606,0.630750586,658.2554367,0.613214558,747.5,1128,1698.5,2705,2734.5,-0.233705983,0.134515524,-0.005421872,1.31084466
639,-21.30157562,-26.65282261,34.11935048,0.799224005,567.7471164,0.555795164,775.5,1234,1830,2808,2875.5,-0.222186998,0.131662294,-0.011876538,1.303252459
640,15.20040921,24.18679184,28.56664733,0.628459091,367.6491334,0.614077446,549,671.5,968.5,1942,2502.5,-0.441971034,0.077504322,-0.126118809,1.168032885
641,1.080560132,-10.8933836,10.94684505,-0.099194169,-11.77095603,1.110117148,994,1414,2148,3235,2440.5,-0.06395755,0.143959343,0.139885038,1.336337566
642,-5.698216569,-21.037117,21.79518212,0.270864899,119.8740486,0.786865701,880,1378,2122,3300,2849,-0.146248236,0.156101897,0.073345259,1.369954348
643,-9.146784727,-18.29553702,20.45459229,0.499946228,167.3453386,0.666690566,896,1456,2208,3405,2941.5,-0.142442167,0.167597771,0.073030815,1.402684689
644,-103.0344268,-185.7788749,212.4379521,0.554607874,19141.61989,0.643249026,695,1052,1610,2379,3293,-0.343259215,0.047439978,-0.161142454,1.099605203
645,-11.00464875,-16.87745616,20.14822128,0.65203243,185.7304768,0.605314994,900.5,1368,2063,3060.5,2868.5,-0.163422972,0.130889222,0.032382648,1.301202893
646,-7.254792538,-22.05035533,23.21314681,0.329010233,159.9707533,0.752439654,642,1060,1644,2564,2348,-0.17635271,0.136605993,0.043973941,1.316439509
647,-18.27947582,-24.66056895,30.6966268,0.741243069,450.7822738,0.574302358,764.5,1229,1793,2763,2601.5,-0.183608413,0.149558678,0.029913312,1.351720214
648,-3.091852817,-15.84425963,16.14311361,0.195140252,48.98811875,0.836721881,500,903,1492,2477,2105.5,-0.17134124,0.176332653,0.080762617,1.428164721
649,-35.11451886,-37.17023152,51.13370264,0.94469465,1305.214796,0.514219546,549,924,1548,2534,2574,-0.248908296,0.150915384,-0.007830854,1.35547781
650,-21.30051703,-70.45729763,73.60667643,0.30231811,1500.776868,0.767861548,699,1144,1756,2768,3027,-0.265732795,0.106156796,-0.044693701,1.23752892
651,-9.006393322,-22.91991491,24.6259542,0.392950557,206.4257686,0.717900571,828,1309,2031,2987,2904.5,-0.176981792,0.140806198,0.013999727,1.327764273
652,-3.190127141,-0.901998177,3.315194095,3.536733469,2.877488865,0.220422912,949.5,1546,2396,3580,2668,-0.053712443,0.145007715,0.145966426,1.339206576
653,-16.82512824,-20.21435266,26.30028505,0.832335743,340.1090757,0.545751511,728,1170,1782,2677,2521,-0.171740651,0.137382373,0.030011542,1.318524361
654,-1.641138847,-13.42344884,13.52339881,0.122259105,22.02974335,0.891059823,629,1056,1824,2910,2439,-0.144264609,0.167292595,0.088053845,1.40180397
655,-8.653858679,-8.825439628,12.36032583,0.980558368,76.37410732,0.504908119,1121,1620,2467,3622,2817.5,-0.066329114,0.167712569,0.124926619,1.403017163
656,-26.56745355,-49.50669498,56.18489509,0.536643651,1315.266819,0.650768966,641.5,1108,1736,2717,2875,-0.247018054,0.136247203,-0.02825602,1.31547749
657,-15.51938426,-42.3580742,45.11161423,0.366385502,657.3712303,0.731857883,723,1138,1721,2636,2699,-0.221288964,0.120702542,-0.011828101,1.274543285
658,-8.546479072,-14.01679522,16.41684661,0.609731322,119.794247,0.621221683,774.5,1262,1981,3322,2478.5,-0.111628823,0.149888813,0.145416513,1.352633476
659,0.180661866,-8.853618953,8.855462003,-0.020405426,-1.599511321,1.020830481,1037.5,1547,2377,3695,2637.5,-0.051481098,0.173268318,0.167440519,1.419164658
660,-10.05723407,-37.68200435,39.00104369,0.266897535,378.9767379,0.789329818,648.5,1117,1700,2702,2604,-0.21105352,0.132021531,0.018468751,1.304204822
661,-15.68860218,-15.53337826,22.07754693,1.009992927,243.696992,0.497514188,747,1200,1880,2846,2727,-0.183850661,0.13947618,0.021352952,1.324165702
662,-18.31368093,-36.2117695,40.579344,0.50573836,663.1707924,0.664126004,719.5,1000,1531,2719,2640.5,-0.266132921,0.118216731,0.014641107,1.268131137
663,0.490469115,-11.24927556,11.25996272,-0.043600062,-5.517422226,1.045587688,835,1303,2157,3263,2717,-0.114899188,0.158367306,0.091301508,1.376333714
664,-4.11257758,-9.666824862,10.50527474,0.425432098,39.7555672,0.70154166,578,1112,1654,2498,2222,-0.146542832,0.126400635,0.058474578,1.289378881
665,-1.353384453,-2.557795337,2.893780652,0.52912148,3.461680443,0.653970279,1104,1632,2360,3350,2519,-0.032588646,0.143051535,0.141591415,1.333862662
666,2.498126175,1.534038691,2.931536985,1.628463604,3.832222208,0.380450389,1168,1722,2574,3686,2782,-0.038834952,0.174725607,0.139764994,1.423436403
667,-8.751475403,-12.93454039,15.61699897,0.676597323,113.1963121,0.596446139,883.5,1445,2321,3656,3069.5,-0.13885431,0.156845853,0.087206051,1.372045755
668,-2.215490003,0.729046992,2.332360493,-3.038885046,-1.615196323,-0.49046414,1010,1516,2352,3492,2761,-0.079992175,0.161809355,0.116903886,1.386091948
669,-6.811359642,-27.34325865,28.17886466,0.249105629,186.2447685,0.800572807,783,1228,1883,2994.5,2738,-0.183231696,0.1479875,0.044641927,1.347384214
670,-29.51172516,-65.61377288,71.94518131,0.449779427,1936.375632,0.689760098,564,866.5,1335,2185,2490,-0.302690089,0.1466939,-0.064443693,1.343825817
671,-34.5768117,-60.14219349,69.37318894,0.574917702,2079.525299,0.634953813,622,945.5,1522,2477,2521,-0.24700968,0.099847697,-0.008804533,1.221846223
672,-29.71500087,-41.00790945,50.64217525,0.72461633,1218.550065,0.579839111,597,1058,1626,2607,2645,-0.238585815,0.144012943,-0.007235339,1.336483955
673,0.258220327,-6.407082109,6.412283438,-0.040302328,-1.654438837,1.041994817,1110,1628,2392,3492,2771,-0.073406935,0.165235728,0.115120552,1.395885944
674,-0.732419058,-5.764716562,5.811057969,0.12705205,4.222188276,0.887270468,985,1520,2308,3396,2653,-0.06954243,0.166509584,0.12283022,1.399547696
675,-12.54580206,-31.458463,33.86786151,0.398805309,394.6716498,0.714895771,673.5,1073,1761,2961,2742,-0.217862055,0.148644283,0.038386676,1.349195004
676,-9.68185085,-11.85895485,15.30924707,0.816416874,114.8166321,0.550534414,676.5,1078,1692,2630,2520.5,-0.196676463,0.139687762,0.021260159,1.324737668
677,-36.73472748,-75.34204824,83.8204297,0.487572721,2767.66961,0.672236043,727,1148,1780,2648,2999,-0.255074292,0.098587319,-0.062156897,1.218739629
678,3.551416662,-20.34838426,20.65597498,-0.174530647,-72.2655909,1.211432012,925,1289,1877,2788,2522,-0.147666752,0.148143902,0.050095279,1.34781456
679,-5.855448993,-6.067042532,8.431802179,0.965124105,35.52525808,0.508873713,1176,1671,2415,3560,2857,-0.083845206,0.152540013,0.109542176,1.359995008
680,-20.07319446,-41.8538127,46.41847449,0.47960253,840.1397214,0.675857184,809,1197,1892,2756,2964.5,-0.220924854,0.101131298,-0.037382279,1.225126386
681,-6.690812946,-10.17231925,12.17551054,0.657747047,68.06108534,0.603228341,672,1098,1738,2662,2345,-0.14866519,0.177625805,0.063311361,1.431982994
682,0.794368654,4.416744545,4.487611161,0.179853882,3.508523421,0.847562579,915.5,1393,2184,3307,2510.5,-0.069548562,0.171247602,0.136916414,1.413266182
683,-28.8693873,-43.14528816,51.91297924,0.66912028,1245.578034,0.599117998,588,991,1572,2524,2551,-0.237448454,0.126818419,-0.005320197,1.290474296
